Place_ID X Date,target
EZCLNU9 X 2020-02-09,60.222763
EZCLNU9 X 2020-02-10,45.675064
EZCLNU9 X 2020-02-11,68.39637
EZCLNU9 X 2020-02-12,73.130875
EZCLNU9 X 2020-02-13,76.340126
EZCLNU9 X 2020-02-14,71.34355
EZCLNU9 X 2020-02-15,75.52939
EZCLNU9 X 2020-02-16,53.34914
EZCLNU9 X 2020-02-17,39.16534
EZCLNU9 X 2020-02-18,24.943113
EZCLNU9 X 2020-02-19,59.09508
EZCLNU9 X 2020-02-20,50.3686
EZCLNU9 X 2020-02-21,64.93669
EZCLNU9 X 2020-02-22,77.62549
EZCLNU9 X 2020-02-23,46.96821
EZCLNU9 X 2020-02-24,61.490646
EZCLNU9 X 2020-02-25,34.418156
EZCLNU9 X 2020-02-26,34.0222
EZCLNU9 X 2020-02-27,33.119278
EZCLNU9 X 2020-02-28,27.099741
EZCLNU9 X 2020-02-29,41.36083
EZCLNU9 X 2020-03-01,69.699425
EZCLNU9 X 2020-03-02,72.68521
EZCLNU9 X 2020-03-03,20.38911
EZCLNU9 X 2020-03-04,79.51682
EZCLNU9 X 2020-03-05,62.777184
EZCLNU9 X 2020-03-06,57.04501
EZCLNU9 X 2020-03-07,50.626747
EZCLNU9 X 2020-03-08,51.774113
EZCLNU9 X 2020-03-09,54.405647
EZCLNU9 X 2020-03-10,46.444283
EZCLNU9 X 2020-03-11,21.690659
EZCLNU9 X 2020-03-12,53.271225
EZCLNU9 X 2020-03-13,67.67936
EZCLNU9 X 2020-03-14,60.56051
EZCLNU9 X 2020-03-15,31.281708
EZCLNU9 X 2020-03-16,12.540308
EZCLNU9 X 2020-03-17,61.173553
EZCLNU9 X 2020-03-18,47.197693
EZCLNU9 X 2020-03-19,30.66608
EZCLNU9 X 2020-03-20,22.179605
EZCLNU9 X 2020-03-21,55.425785
EZCLNU9 X 2020-03-22,32.312527
EZCLNU9 X 2020-03-23,39.32616
EZCLNU9 X 2020-03-24,48.24082
EZCLNU9 X 2020-03-25,49.050182
EZCLNU9 X 2020-03-26,60.09398
EZCLNU9 X 2020-03-27,34.64215
EZCLNU9 X 2020-03-28,22.053934
EZCLNU9 X 2020-03-29,33.325466
EZCLNU9 X 2020-03-30,35.23149
EZCLNU9 X 2020-03-31,36.79177
EZCLNU9 X 2020-04-01,27.496073
EZCLNU9 X 2020-04-02,35.047325
EZCLNU9 X 2020-04-03,65.95543
EZCLNU9 X 2020-04-04,73.43273
F8FDBAM X 2020-01-02,110.16615
F8FDBAM X 2020-01-03,130.12251
F8FDBAM X 2020-01-04,120.65531
F8FDBAM X 2020-01-05,136.72762
F8FDBAM X 2020-01-06,125.09647
F8FDBAM X 2020-01-07,97.43443
F8FDBAM X 2020-01-08,76.88332
F8FDBAM X 2020-01-09,119.791595
F8FDBAM X 2020-01-10,128.81479
F8FDBAM X 2020-01-11,130.10223
F8FDBAM X 2020-01-12,63.797615
F8FDBAM X 2020-01-13,75.93673
F8FDBAM X 2020-01-14,88.17308
F8FDBAM X 2020-01-15,69.956085
F8FDBAM X 2020-01-16,67.24599
F8FDBAM X 2020-01-17,101.83737
F8FDBAM X 2020-01-18,87.77488
F8FDBAM X 2020-01-19,150.92422
F8FDBAM X 2020-01-20,130.58397
F8FDBAM X 2020-01-21,88.45216
F8FDBAM X 2020-01-22,170.29332
F8FDBAM X 2020-01-23,80.45226
F8FDBAM X 2020-01-24,145.4851
F8FDBAM X 2020-01-25,138.82484
F8FDBAM X 2020-01-26,109.54615
F8FDBAM X 2020-01-27,67.129105
F8FDBAM X 2020-01-28,61.66439
F8FDBAM X 2020-01-29,74.53055
F8FDBAM X 2020-01-30,125.45723
F8FDBAM X 2020-01-31,111.021545
F8FDBAM X 2020-02-01,71.62619
F8FDBAM X 2020-02-02,121.233055
F8FDBAM X 2020-02-03,76.954926
F8FDBAM X 2020-02-04,71.33584
F8FDBAM X 2020-02-05,80.203545
F8FDBAM X 2020-02-06,88.48309
F8FDBAM X 2020-02-07,89.66669
F8FDBAM X 2020-02-08,99.80058
F8FDBAM X 2020-02-09,99.48155
F8FDBAM X 2020-02-10,80.87654
F8FDBAM X 2020-02-11,87.311165
F8FDBAM X 2020-02-12,77.90909
F8FDBAM X 2020-02-13,78.22374
F8FDBAM X 2020-02-14,93.77393
F8FDBAM X 2020-02-15,93.63294
F8FDBAM X 2020-02-16,51.82743
F8FDBAM X 2020-02-17,18.942783
F8FDBAM X 2020-02-18,35.523582
F8FDBAM X 2020-02-19,122.54334
F8FDBAM X 2020-02-20,118.837975
F8FDBAM X 2020-02-21,110.29216
F8FDBAM X 2020-02-22,89.70249
F8FDBAM X 2020-02-23,50.295635
F8FDBAM X 2020-02-24,127.88316
F8FDBAM X 2020-02-25,98.23228
F8FDBAM X 2020-02-26,104.511665
F8FDBAM X 2020-02-27,107.6776
F8FDBAM X 2020-02-28,120.011665
F8FDBAM X 2020-02-29,103.386795
F8FDBAM X 2020-03-01,72.76716
F8FDBAM X 2020-03-02,59.229248
F8FDBAM X 2020-03-03,50.03915
F8FDBAM X 2020-03-04,48.517258
F8FDBAM X 2020-03-05,81.49527
F8FDBAM X 2020-03-06,101.11367
F8FDBAM X 2020-03-07,80.88976
F8FDBAM X 2020-03-08,100.867905
F8FDBAM X 2020-03-09,148.73859
F8FDBAM X 2020-03-10,105.47748
F8FDBAM X 2020-03-11,62.112495
F8FDBAM X 2020-03-12,71.04504
F8FDBAM X 2020-03-13,60.57917
F8FDBAM X 2020-03-14,67.61343
F8FDBAM X 2020-03-15,45.513798
F8FDBAM X 2020-03-16,57.30761
F8FDBAM X 2020-03-17,96.720924
F8FDBAM X 2020-03-18,81.691864
F8FDBAM X 2020-03-19,52.703228
F8FDBAM X 2020-03-20,64.00543
F8FDBAM X 2020-03-21,61.787556
F8FDBAM X 2020-03-22,47.49293
F8FDBAM X 2020-03-23,80.568504
F8FDBAM X 2020-03-24,90.41008
F8FDBAM X 2020-03-25,104.736305
F8FDBAM X 2020-03-26,131.03857
F8FDBAM X 2020-03-27,69.34708
F8FDBAM X 2020-03-28,65.795616
F8FDBAM X 2020-03-29,76.147736
F8FDBAM X 2020-03-30,79.284645
F8FDBAM X 2020-03-31,101.48511
F8FDBAM X 2020-04-01,80.02856
F8FDBAM X 2020-04-02,78.31476
F8FDBAM X 2020-04-03,66.084526
F8FDBAM X 2020-04-04,64.55804
FIA6K0U X 2020-01-02,68.93387
FIA6K0U X 2020-01-03,36.168716
FIA6K0U X 2020-01-04,27.200792
FIA6K0U X 2020-01-05,35.415207
FIA6K0U X 2020-01-06,44.751366
FIA6K0U X 2020-01-07,53.15249
FIA6K0U X 2020-01-08,37.834522
FIA6K0U X 2020-01-09,29.065823
FIA6K0U X 2020-01-10,22.278135
FIA6K0U X 2020-01-11,28.862215
FIA6K0U X 2020-01-12,60.51043
FIA6K0U X 2020-01-13,50.285233
FIA6K0U X 2020-01-14,55.578526
FIA6K0U X 2020-01-15,41.726097
FIA6K0U X 2020-01-16,21.124527
FIA6K0U X 2020-01-17,36.045784
FIA6K0U X 2020-01-18,40.945934
FIA6K0U X 2020-01-19,12.838635
FIA6K0U X 2020-01-20,31.403057
FIA6K0U X 2020-01-21,49.628536
FIA6K0U X 2020-01-22,62.7149
FIA6K0U X 2020-01-23,57.40512
FIA6K0U X 2020-01-24,41.988953
FIA6K0U X 2020-01-25,21.940454
FIA6K0U X 2020-01-26,51.19847
FIA6K0U X 2020-01-27,32.312218
FIA6K0U X 2020-01-28,40.007854
FIA6K0U X 2020-01-29,38.03638
FIA6K0U X 2020-01-30,46.16879
FIA6K0U X 2020-01-31,47.077934
FIA6K0U X 2020-02-01,40.942398
FIA6K0U X 2020-02-02,39.177498
FIA6K0U X 2020-02-03,40.008175
FIA6K0U X 2020-02-04,35.324596
FIA6K0U X 2020-02-05,30.193588
FIA6K0U X 2020-02-06,53.544792
FIA6K0U X 2020-02-07,30.143623
FIA6K0U X 2020-02-08,49.95592
FIA6K0U X 2020-02-09,43.686817
FIA6K0U X 2020-02-10,22.161283
FIA6K0U X 2020-02-11,24.505474
FIA6K0U X 2020-02-12,46.414345
FIA6K0U X 2020-02-13,34.59564
FIA6K0U X 2020-02-14,56.85913
FIA6K0U X 2020-02-15,69.69213
FIA6K0U X 2020-02-16,55.035576
FIA6K0U X 2020-02-17,44.314632
FIA6K0U X 2020-02-18,24.368567
FIA6K0U X 2020-02-19,39.292107
FIA6K0U X 2020-02-20,50.268467
FIA6K0U X 2020-02-21,50.746796
FIA6K0U X 2020-02-22,43.82274
FIA6K0U X 2020-02-23,49.507065
FIA6K0U X 2020-02-24,34.40354
FIA6K0U X 2020-02-25,21.951593
FIA6K0U X 2020-02-26,31.405447
FIA6K0U X 2020-02-27,34.069397
FIA6K0U X 2020-02-28,27.664793
FIA6K0U X 2020-02-29,38.48628
FIA6K0U X 2020-03-01,25.935015
FIA6K0U X 2020-03-02,38.579247
FIA6K0U X 2020-03-03,20.108347
FIA6K0U X 2020-03-04,54.036198
FIA6K0U X 2020-03-05,46.628204
FIA6K0U X 2020-03-06,37.80058
FIA6K0U X 2020-03-07,53.60767
FIA6K0U X 2020-03-08,39.73461
FIA6K0U X 2020-03-09,48.062332
FIA6K0U X 2020-03-10,27.438288
FIA6K0U X 2020-03-11,41.35171
FIA6K0U X 2020-03-12,34.76743
FIA6K0U X 2020-03-13,27.298626
FIA6K0U X 2020-03-14,39.76544
FIA6K0U X 2020-03-15,55.210674
FIA6K0U X 2020-03-16,28.634098
FIA6K0U X 2020-03-17,54.355488
FIA6K0U X 2020-03-18,58.5953
FIA6K0U X 2020-03-19,2.256457
FIA6K0U X 2020-03-20,24.20296
FIA6K0U X 2020-03-21,18.391237
FIA6K0U X 2020-03-22,26.645075
FIA6K0U X 2020-03-23,74.89569
FIA6K0U X 2020-03-24,55.571777
FIA6K0U X 2020-03-25,65.47624
FIA6K0U X 2020-03-26,46.06447
FIA6K0U X 2020-03-27,52.707752
FIA6K0U X 2020-03-28,52.962936
FIA6K0U X 2020-03-29,22.089132
FIA6K0U X 2020-03-30,45.94184
FIA6K0U X 2020-03-31,58.652973
FIA6K0U X 2020-04-01,48.28773
FIA6K0U X 2020-04-02,22.098778
FIA6K0U X 2020-04-03,43.34151
FIA6K0U X 2020-04-04,68.39324
FU2OAAX X 2020-01-02,87.91736
FU2OAAX X 2020-01-03,126.47798
FU2OAAX X 2020-01-04,137.34924
FU2OAAX X 2020-01-05,108.1343
FU2OAAX X 2020-01-06,100.473946
FU2OAAX X 2020-01-07,50.934685
FU2OAAX X 2020-01-08,50.02396
FU2OAAX X 2020-01-09,100.58079
FU2OAAX X 2020-01-10,90.64423
FU2OAAX X 2020-01-11,118.65028
FU2OAAX X 2020-01-12,73.60978
FU2OAAX X 2020-01-13,66.815865
FU2OAAX X 2020-01-14,76.21757
FU2OAAX X 2020-01-15,71.918236
FU2OAAX X 2020-01-16,81.943115
FU2OAAX X 2020-01-17,82.46815
FU2OAAX X 2020-01-18,82.60929
FU2OAAX X 2020-01-19,94.35244
FU2OAAX X 2020-01-20,53.716904
FU2OAAX X 2020-01-21,48.0206
FU2OAAX X 2020-01-22,28.064373
FU2OAAX X 2020-01-23,64.61682
FU2OAAX X 2020-01-24,69.363945
FU2OAAX X 2020-01-25,46.20323
FU2OAAX X 2020-01-26,65.27171
FU2OAAX X 2020-01-27,20.958849
FU2OAAX X 2020-01-28,32.226425
FU2OAAX X 2020-01-29,49.11524
FU2OAAX X 2020-01-30,43.18511
FU2OAAX X 2020-01-31,48.7284
FU2OAAX X 2020-02-01,74.890945
FU2OAAX X 2020-02-02,120.743416
FU2OAAX X 2020-02-03,80.91645
FU2OAAX X 2020-02-04,69.460655
FU2OAAX X 2020-02-05,44.96263
FU2OAAX X 2020-02-06,59.843582
FU2OAAX X 2020-02-07,64.7286
FU2OAAX X 2020-02-08,48.550434
FU2OAAX X 2020-02-09,87.089516
FU2OAAX X 2020-02-10,81.76551
FU2OAAX X 2020-02-11,100.92043
FU2OAAX X 2020-02-12,79.00487
FU2OAAX X 2020-02-13,42.00447
FU2OAAX X 2020-02-14,82.11933
FU2OAAX X 2020-02-15,85.69131
FU2OAAX X 2020-02-16,48.87317
FU2OAAX X 2020-02-17,36.62234
FU2OAAX X 2020-02-18,42.00843
FU2OAAX X 2020-02-19,63.432205
FU2OAAX X 2020-02-20,67.96782
FU2OAAX X 2020-02-21,97.79189
FU2OAAX X 2020-02-22,57.641834
FU2OAAX X 2020-02-23,50.06768
FU2OAAX X 2020-02-24,60.230755
FU2OAAX X 2020-02-25,45.758614
FU2OAAX X 2020-02-26,46.2455
FU2OAAX X 2020-02-27,45.637585
FU2OAAX X 2020-02-28,64.85209
FU2OAAX X 2020-02-29,86.94395
FU2OAAX X 2020-03-01,58.408394
FU2OAAX X 2020-03-02,73.55986
FU2OAAX X 2020-03-03,54.82985
FU2OAAX X 2020-03-04,82.81076
FU2OAAX X 2020-03-05,79.040344
FU2OAAX X 2020-03-06,80.34378
FU2OAAX X 2020-03-07,68.74561
FU2OAAX X 2020-03-08,60.994003
FU2OAAX X 2020-03-09,77.10219
FU2OAAX X 2020-03-10,63.808006
FU2OAAX X 2020-03-11,60.850193
FU2OAAX X 2020-03-12,51.492313
FU2OAAX X 2020-03-13,56.90887
FU2OAAX X 2020-03-14,48.073658
FU2OAAX X 2020-03-15,47.126522
FU2OAAX X 2020-03-16,58.266747
FU2OAAX X 2020-03-17,94.35717
FU2OAAX X 2020-03-18,54.0213
FU2OAAX X 2020-03-19,83.27415
FU2OAAX X 2020-03-20,24.809366
FU2OAAX X 2020-03-21,62.13445
FU2OAAX X 2020-03-22,79.141495
FU2OAAX X 2020-03-23,62.932266
FU2OAAX X 2020-03-24,75.00941
FU2OAAX X 2020-03-25,83.18588
FU2OAAX X 2020-03-26,100.012344
FU2OAAX X 2020-03-27,61.033554
FU2OAAX X 2020-03-28,54.5244
FU2OAAX X 2020-03-29,21.969452
FU2OAAX X 2020-03-30,64.57414
FU2OAAX X 2020-03-31,43.180397
FU2OAAX X 2020-04-01,99.03528
FU2OAAX X 2020-04-02,84.77455
FU2OAAX X 2020-04-03,59.414734
FU2OAAX X 2020-04-04,42.38987
FZUZBZK X 2020-01-02,30.872684
FZUZBZK X 2020-01-03,4.630163
FZUZBZK X 2020-01-04,28.113981
FZUZBZK X 2020-01-05,11.741322
FZUZBZK X 2020-01-06,40.470917
FZUZBZK X 2020-01-07,37.398872
FZUZBZK X 2020-01-08,24.70149
FZUZBZK X 2020-01-09,37.28483
FZUZBZK X 2020-01-10,29.430983
FZUZBZK X 2020-01-11,12.921315
FZUZBZK X 2020-01-12,60.062073
FZUZBZK X 2020-01-13,25.8664
FZUZBZK X 2020-01-14,3.7719722
FZUZBZK X 2020-01-15,19.488111
FZUZBZK X 2020-01-16,12.76127
FZUZBZK X 2020-01-17,27.477802
FZUZBZK X 2020-01-18,32.611973
FZUZBZK X 2020-01-19,38.52685
FZUZBZK X 2020-01-20,10.519688
FZUZBZK X 2020-01-21,16.66161
FZUZBZK X 2020-01-22,23.921598
FZUZBZK X 2020-01-23,12.093329
FZUZBZK X 2020-01-24,30.198624
FZUZBZK X 2020-01-25,43.752563
FZUZBZK X 2020-01-26,16.247421
FZUZBZK X 2020-01-27,53.562363
FZUZBZK X 2020-01-28,24.634954
FZUZBZK X 2020-01-29,24.03875
FZUZBZK X 2020-01-30,28.571625
FZUZBZK X 2020-01-31,41.993774
FZUZBZK X 2020-02-01,18.88577
FZUZBZK X 2020-02-02,12.2688875
FZUZBZK X 2020-02-03,47.577263
FZUZBZK X 2020-02-04,72.5305
FZUZBZK X 2020-02-05,16.459942
FZUZBZK X 2020-02-06,57.8112
FZUZBZK X 2020-02-07,46.30762
FZUZBZK X 2020-02-08,18.500257
FZUZBZK X 2020-02-09,41.29143
FZUZBZK X 2020-02-10,51.906216
FZUZBZK X 2020-02-11,33.363987
FZUZBZK X 2020-02-12,12.990629
FZUZBZK X 2020-02-13,39.407536
FZUZBZK X 2020-02-14,33.938633
FZUZBZK X 2020-02-15,42.720257
FZUZBZK X 2020-02-16,15.486133
FZUZBZK X 2020-02-17,24.607798
FZUZBZK X 2020-02-18,59.785366
FZUZBZK X 2020-02-19,38.180435
FZUZBZK X 2020-02-20,38.28184
FZUZBZK X 2020-02-21,74.3119
FZUZBZK X 2020-02-22,42.162
FZUZBZK X 2020-02-23,41.21904
FZUZBZK X 2020-02-24,45.175453
FZUZBZK X 2020-02-25,40.38915
FZUZBZK X 2020-02-26,46.24563
FZUZBZK X 2020-02-27,35.105785
FZUZBZK X 2020-02-28,51.740353
FZUZBZK X 2020-02-29,26.618357
FZUZBZK X 2020-03-01,43.875183
FZUZBZK X 2020-03-02,55.03491
FZUZBZK X 2020-03-03,43.89935
FZUZBZK X 2020-03-04,39.98661
FZUZBZK X 2020-03-05,48.556858
FZUZBZK X 2020-03-06,48.17696
FZUZBZK X 2020-03-07,69.52073
FZUZBZK X 2020-03-08,63.6922
FZUZBZK X 2020-03-09,46.254803
FZUZBZK X 2020-03-10,69.515884
FZUZBZK X 2020-03-11,55.76108
FZUZBZK X 2020-03-12,27.96476
FZUZBZK X 2020-03-13,13.4669
FZUZBZK X 2020-03-14,17.994244
FZUZBZK X 2020-03-15,37.927162
FZUZBZK X 2020-03-16,41.151623
FZUZBZK X 2020-03-17,49.816097
FZUZBZK X 2020-03-18,46.65788
FZUZBZK X 2020-03-19,65.86864
FZUZBZK X 2020-03-20,41.15053
FZUZBZK X 2020-03-21,66.003746
FZUZBZK X 2020-03-22,43.69458
FZUZBZK X 2020-03-23,20.135382
FZUZBZK X 2020-03-24,55.89658
FZUZBZK X 2020-03-25,31.915005
FZUZBZK X 2020-03-26,52.278313
FZUZBZK X 2020-03-27,22.765348
FZUZBZK X 2020-03-28,7.014175
FZUZBZK X 2020-03-29,47.46882
FZUZBZK X 2020-03-30,43.946808
FZUZBZK X 2020-03-31,40.07359
FZUZBZK X 2020-04-01,47.286125
FZUZBZK X 2020-04-02,46.15659
FZUZBZK X 2020-04-03,59.228985
FZUZBZK X 2020-04-04,40.379696
G2MGWAI X 2020-01-02,8.675983
G2MGWAI X 2020-01-03,16.369337
G2MGWAI X 2020-01-04,21.374584
G2MGWAI X 2020-01-05,57.987198
G2MGWAI X 2020-01-06,48.80088
G2MGWAI X 2020-01-07,28.892439
G2MGWAI X 2020-01-08,46.89406
G2MGWAI X 2020-01-09,41.15591
G2MGWAI X 2020-01-10,21.997013
G2MGWAI X 2020-01-11,34.90792
G2MGWAI X 2020-01-12,31.924614
G2MGWAI X 2020-01-13,39.260826
G2MGWAI X 2020-01-14,57.007927
G2MGWAI X 2020-01-15,24.359543
G2MGWAI X 2020-01-16,11.635527
G2MGWAI X 2020-01-17,25.036917
G2MGWAI X 2020-01-18,44.029793
G2MGWAI X 2020-01-19,20.003542
G2MGWAI X 2020-01-20,37.10707
G2MGWAI X 2020-01-21,38.96191
G2MGWAI X 2020-01-22,47.216335
G2MGWAI X 2020-01-23,73.6104
G2MGWAI X 2020-01-24,55.588947
G2MGWAI X 2020-01-25,32.229248
G2MGWAI X 2020-01-26,61.64361
G2MGWAI X 2020-01-27,30.74332
G2MGWAI X 2020-01-28,74.297
G2MGWAI X 2020-01-29,36.6422
G2MGWAI X 2020-01-30,51.410007
G2MGWAI X 2020-01-31,51.745102
G2MGWAI X 2020-02-01,55.28263
G2MGWAI X 2020-02-02,36.666386
G2MGWAI X 2020-02-03,32.201317
G2MGWAI X 2020-02-04,19.248415
G2MGWAI X 2020-02-05,41.797478
G2MGWAI X 2020-02-06,63.203228
G2MGWAI X 2020-02-07,42.508358
G2MGWAI X 2020-02-08,48.278862
G2MGWAI X 2020-02-09,42.249767
G2MGWAI X 2020-02-10,35.22222
G2MGWAI X 2020-02-11,23.759485
G2MGWAI X 2020-02-12,27.861702
G2MGWAI X 2020-02-13,52.8645
G2MGWAI X 2020-02-14,36.668118
G2MGWAI X 2020-02-15,73.43006
G2MGWAI X 2020-02-16,43.792187
G2MGWAI X 2020-02-17,37.80983
G2MGWAI X 2020-02-18,33.955162
G2MGWAI X 2020-02-19,48.397846
G2MGWAI X 2020-02-20,56.315006
G2MGWAI X 2020-02-21,30.88179
G2MGWAI X 2020-02-22,34.26386
G2MGWAI X 2020-02-23,53.09294
G2MGWAI X 2020-02-24,61.32942
G2MGWAI X 2020-02-25,25.862286
G2MGWAI X 2020-02-26,35.901905
G2MGWAI X 2020-02-27,32.96064
G2MGWAI X 2020-02-28,30.480429
G2MGWAI X 2020-02-29,39.107124
G2MGWAI X 2020-03-01,41.060207
G2MGWAI X 2020-03-02,35.079285
G2MGWAI X 2020-03-03,20.918411
G2MGWAI X 2020-03-04,52.98597
G2MGWAI X 2020-03-05,41.427887
G2MGWAI X 2020-03-06,44.700542
G2MGWAI X 2020-03-07,62.372803
G2MGWAI X 2020-03-08,26.549803
G2MGWAI X 2020-03-09,34.752502
G2MGWAI X 2020-03-10,32.88924
G2MGWAI X 2020-03-11,61.154446
G2MGWAI X 2020-03-12,57.424152
G2MGWAI X 2020-03-13,27.683617
G2MGWAI X 2020-03-14,53.62203
G2MGWAI X 2020-03-15,41.224735
G2MGWAI X 2020-03-16,38.207428
G2MGWAI X 2020-03-17,47.812515
G2MGWAI X 2020-03-18,41.08338
G2MGWAI X 2020-03-19,13.993236
G2MGWAI X 2020-03-20,21.791191
G2MGWAI X 2020-03-21,17.631224
G2MGWAI X 2020-03-22,35.1597
G2MGWAI X 2020-03-23,66.634796
G2MGWAI X 2020-03-24,42.095238
G2MGWAI X 2020-03-25,47.519028
G2MGWAI X 2020-03-26,58.083546
G2MGWAI X 2020-03-27,39.994045
G2MGWAI X 2020-03-28,56.090187
G2MGWAI X 2020-03-29,49.683624
G2MGWAI X 2020-03-30,47.140713
G2MGWAI X 2020-03-31,46.343277
G2MGWAI X 2020-04-01,58.513393
G2MGWAI X 2020-04-02,42.12918
G2MGWAI X 2020-04-03,75.43394
G2MGWAI X 2020-04-04,79.40941
GJTQKWE X 2020-01-02,79.32583
GJTQKWE X 2020-01-03,80.67028
GJTQKWE X 2020-01-04,74.59503
GJTQKWE X 2020-01-05,114.61354
GJTQKWE X 2020-01-06,106.41542
GJTQKWE X 2020-01-07,88.28051
GJTQKWE X 2020-01-08,89.51788
GJTQKWE X 2020-01-09,74.69936
GJTQKWE X 2020-01-10,98.0304
GJTQKWE X 2020-01-11,121.72104
GJTQKWE X 2020-01-12,60.68145
GJTQKWE X 2020-01-13,67.09299
GJTQKWE X 2020-01-14,81.530624
GJTQKWE X 2020-01-15,70.257835
GJTQKWE X 2020-01-16,72.95007
GJTQKWE X 2020-01-17,34.356213
GJTQKWE X 2020-01-18,48.34619
GJTQKWE X 2020-01-19,70.162186
GJTQKWE X 2020-01-20,80.2916
GJTQKWE X 2020-01-21,59.98196
GJTQKWE X 2020-01-22,111.27325
GJTQKWE X 2020-01-23,84.630196
GJTQKWE X 2020-01-24,62.20185
GJTQKWE X 2020-01-25,49.036922
GJTQKWE X 2020-01-26,62.49481
GJTQKWE X 2020-01-27,30.733923
GJTQKWE X 2020-01-28,44.06577
GJTQKWE X 2020-01-29,38.08169
GJTQKWE X 2020-01-30,79.076195
GJTQKWE X 2020-01-31,85.63592
GJTQKWE X 2020-02-01,68.783005
GJTQKWE X 2020-02-02,76.93629
GJTQKWE X 2020-02-03,80.19638
GJTQKWE X 2020-02-04,53.677048
GJTQKWE X 2020-02-05,23.70224
GJTQKWE X 2020-02-06,64.16529
GJTQKWE X 2020-02-07,34.12522
GJTQKWE X 2020-02-08,27.396215
GJTQKWE X 2020-02-09,32.560966
GJTQKWE X 2020-02-10,68.34311
GJTQKWE X 2020-02-11,104.98888
GJTQKWE X 2020-02-12,85.28692
GJTQKWE X 2020-02-13,90.01204
GJTQKWE X 2020-02-14,87.70413
GJTQKWE X 2020-02-15,78.63585
GJTQKWE X 2020-02-16,51.936172
GJTQKWE X 2020-02-17,64.533875
GJTQKWE X 2020-02-18,57.94115
GJTQKWE X 2020-02-19,51.122433
GJTQKWE X 2020-02-20,57.82996
GJTQKWE X 2020-02-21,118.58587
GJTQKWE X 2020-02-22,85.13334
GJTQKWE X 2020-02-23,40.69667
GJTQKWE X 2020-02-24,98.53661
GJTQKWE X 2020-02-25,66.64512
GJTQKWE X 2020-02-26,101.402336
GJTQKWE X 2020-02-27,73.00466
GJTQKWE X 2020-02-28,73.499146
GJTQKWE X 2020-02-29,85.002525
GJTQKWE X 2020-03-01,82.68756
GJTQKWE X 2020-03-02,34.24049
GJTQKWE X 2020-03-03,85.572105
GJTQKWE X 2020-03-04,31.699734
GJTQKWE X 2020-03-05,37.80288
GJTQKWE X 2020-03-06,56.8067
GJTQKWE X 2020-03-07,83.68118
GJTQKWE X 2020-03-08,60.069866
GJTQKWE X 2020-03-09,79.046646
GJTQKWE X 2020-03-10,61.121452
GJTQKWE X 2020-03-11,46.817898
GJTQKWE X 2020-03-12,84.408775
GJTQKWE X 2020-03-13,62.9365
GJTQKWE X 2020-03-14,45.81093
GJTQKWE X 2020-03-15,97.0256
GJTQKWE X 2020-03-16,80.50434
GJTQKWE X 2020-03-17,84.29256
GJTQKWE X 2020-03-18,120.178345
GJTQKWE X 2020-03-19,97.45617
GJTQKWE X 2020-03-20,92.74749
GJTQKWE X 2020-03-21,99.33873
GJTQKWE X 2020-03-22,73.95233
GJTQKWE X 2020-03-23,54.279045
GJTQKWE X 2020-03-24,57.056232
GJTQKWE X 2020-03-25,72.542496
GJTQKWE X 2020-03-26,73.32277
GJTQKWE X 2020-03-27,85.34976
GJTQKWE X 2020-03-28,42.656322
GJTQKWE X 2020-03-29,42.723625
GJTQKWE X 2020-03-30,77.40861
GJTQKWE X 2020-03-31,35.51613
GJTQKWE X 2020-04-01,33.07619
GJTQKWE X 2020-04-02,45.66291
GJTQKWE X 2020-04-03,25.952692
GJTQKWE X 2020-04-04,22.19498
GWG9QDT X 2020-01-02,79.42042
GWG9QDT X 2020-01-03,93.282364
GWG9QDT X 2020-01-04,46.88045
GWG9QDT X 2020-01-05,53.008686
GWG9QDT X 2020-01-06,36.99315
GWG9QDT X 2020-01-07,57.645832
GWG9QDT X 2020-01-08,72.74765
GWG9QDT X 2020-01-09,75.493996
GWG9QDT X 2020-01-10,27.916454
GWG9QDT X 2020-01-11,51.37776
GWG9QDT X 2020-01-12,99.15815
GWG9QDT X 2020-01-13,105.2302
GWG9QDT X 2020-01-14,111.028206
GWG9QDT X 2020-01-15,89.29537
GWG9QDT X 2020-01-16,87.29625
GWG9QDT X 2020-01-17,34.948265
GWG9QDT X 2020-01-18,60.34963
GWG9QDT X 2020-01-19,41.527966
GWG9QDT X 2020-01-20,57.191498
GWG9QDT X 2020-01-21,52.34347
GWG9QDT X 2020-01-22,56.342896
GWG9QDT X 2020-01-23,58.130753
GWG9QDT X 2020-01-24,73.16597
GWG9QDT X 2020-01-25,73.15522
GWG9QDT X 2020-01-26,83.81838
GWG9QDT X 2020-01-27,58.171253
GWG9QDT X 2020-01-28,30.611073
GWG9QDT X 2020-01-29,45.106808
GWG9QDT X 2020-01-30,26.283907
GWG9QDT X 2020-01-31,33.3841
GWG9QDT X 2020-02-01,28.016977
GWG9QDT X 2020-02-02,51.73879
GWG9QDT X 2020-02-03,77.21083
GWG9QDT X 2020-02-04,57.41022
GWG9QDT X 2020-02-05,61.010338
GWG9QDT X 2020-02-06,80.29318
GWG9QDT X 2020-02-07,92.453835
GWG9QDT X 2020-02-08,77.77562
GWG9QDT X 2020-02-09,90.89585
GWG9QDT X 2020-02-10,87.33525
GWG9QDT X 2020-02-11,91.74981
GWG9QDT X 2020-02-12,80.44358
GWG9QDT X 2020-02-13,59.28481
